m_1015,584103,63,5,96,100,USING
m_1016,0,32,5,96,100,USING
m_1017,0,184,6,96,100,USING
m_1017,573438,184,6,96,100,USING
m_1017,679766,184,6,96,100,USING
m_1017,687269,184,6,96,100,USING
m_1018,0,184,6,96,100,USING
m_1018,563345,184,6,96,100,USING
m_1018,573311,184,6,96,100,USING
m_1019,0,118,14,96,100,USING
m_1019,303883,118,14,96,100,USING
m_102,0,13,13,96,100,USING
m_102,203011,13,13,96,100,USING
m_102,204640,13,13,96,100,USING
m_102,310256,13,13,96,100,USING
m_102,323484,13,13,96,100,USING
m_102,326653,13,13,96,100,USING
m_102,655073,13,13,96,100,USING
m_102,663130,13,13,96,100,USING
m_1020,0,54,16,96,100,USING
m_1020,203004,54,16,96,100,USING
m_1020,204110,54,16,96,100,USING
m_1021,2711,57,19,96,100,USING
m_1021,39896,57,19,96,100,USING
m_1021,44384,57,19,96,100,USING
m_1021,682387,57,19,96,100,USING
m_1021,689352,57,19,96,100,USING
m_1021,696474,57,19,96,100,USING
m_1022,0,20,20,96,100,USING
m_1022,157847,20,20,96,100,USING
m_1022,162244,20,20,96,100,USING
m_1022,163901,20,20,96,100,USING
m_1022,170207,20,20,96,100,USING
m_1022,310178,20,20,96,100,USING
m_1022,312428,20,20,96,100,USING
m_1022,612174,20,20,96,100,USING
m_1022,616841,20,20,96,100,USING
m_1022,628045,20,20,96,100,USING
m_1022,629714,20,20,96,100,USING
m_1022,635058,20,20,96,100,USING
m_1022,641297,20,20,96,100,USING
m_1022,643179,20,20,96,100,USING
m_1022,646575,20,20,96,100,USING
m_1022,658339,20,20,96,100,USING
m_1022,664219,20,20,96,100,USING
m_1023,0,92,19,96,100,USING
m_1023,38924,92,19,96,100,USING
m_1023,129867,92,19,96,100,USING
m_1023,138279,92,19,96,100,USING
m_1023,324427,92,19,96,100,USING
m_1023,330307,92,19,96,100,USING
m_1023,336540,92,19,96,100,USING
m_1023,338471,92,19,96,100,USING
m_1023,340494,92,19,96,100,USING
m_1023,603872,92,19,96,100,USING
m_1023,611099,92,19,96,100,USING
m_1024,0,80,7,96,100,USING
m_1024,578913,80,7,96,100,USING
m_1024,582766,80,7,96,100,USING
m_1024,657815,80,7,96,100,USING
m_1024,666329,80,7,96,100,USING
m_1025,0,92,19,96,100,USING
m_1026,0,88,15,96,100,USING
m_1026,554343,88,15,96,100,USING
m_1026,566517,88,15,96,100,USING
m_1026,645790,88,15,96,100,USING
m_1026,661646,88,15,96,100,USING
m_1026,674312,88,15,96,100,USING
m_1027,0,125,16,96,100,USING
m_1028,0,221,18,96,100,USING
m_1028,646696,221,18,96,100,USING
m_1028,663158,221,18,96,100,USING
m_1029,0,51,13,96,100,USING
m_1029,197330,51,13,96,100,USING
m_1029,568487,51,13,96,100,USING
m_1029,576463,51,13,96,100,USING
m_103,0,4,4,96,100,USING
m_103,231680,4,4,96,100,USING
m_1030,0,51,11,96,100,USING
m_1030,224511,51,11,96,100,USING
m_1030,323493,51,11,96,100,USING
m_1030,655117,51,11,96,100,USING
m_1030,663137,51,11,96,100,USING
m_1031,0,91,18,96,100,USING
m_1032,0,177,3,96,100,USING
m_1032,216146,177,3,96,100,USING
m_1032,220884,177,3,96,100,USING
m_1032,534383,177,3,96,100,USING
m_1032,547179,177,3,96,100,USING
m_1033,0,144,12,96,100,USING
m_1033,321109,144,12,96,100,USING
m_1033,322622,144,12,96,100,USING
m_1033,336551,144,12,96,100,USING
m_1034,0,194,9,96,100,USING
m_1035,0,194,9,96,100,USING
m_1035,213741,194,9,96,100,USING
m_1035,216267,194,9,96,100,USING
m_1035,259961,194,9,96,100,USING
m_1035,266342,194,9,96,100,USING
m_1035,659546,194,9,96,100,USING
m_1035,665042,194,9,96,100,USING
m_1035,669706,194,9,96,100,USING
m_1036,0,49,11,96,100,USING
m_1036,378302,49,11,96,100,USING
m_1036,380726,49,11,96,100,USING
m_1037,0,214,16,96,100,USING
m_1037,37156,214,16,96,100,USING
m_1037,38365,214,16,96,100,USING
m_1037,77221,214,16,96,100,USING
m_1038,0,20,20,96,100,USING
m_1038,54073,20,20,96,100,USING
m_1039,0,227,10,96,100,USING
m_1039,44454,227,10,96,100,USING
m_1039,116248,227,10,96,100,USING
m_1039,604401,227,10,96,100,USING
m_1039,609071,227,10,96,100,USING
m_104,0,4,4,96,100,USING
m_104,76427,4,4,96,100,USING
m_104,80957,4,4,96,100,USING
m_104,90023,4,4,96,100,USING
m_104,221020,4,4,96,100,USING
m_104,228292,4,4,96,100,USING
m_104,687976,4,4,96,100,USING
m_104,689715,4,4,96,100,USING
m_1040,0,292,3,96,100,USING
m_1040,76443,292,3,96,100,USING
m_1040,140650,292,3,96,100,USING
m_1040,225546,292,3,96,100,USING
m_1040,246888,292,3,96,100,USING
m_1040,500620,292,3,96,100,USING
m_1040,512187,292,3,96,100,USING
m_1040,677437,292,3,96,100,USING
m_1041,0,149,14,96,100,USING
m_1042,0,91,18,96,100,USING
m_1043,0,23,3,96,100,USING
m_1043,611690,23,3,96,100,USING
m_1043,618514,23,3,96,100,USING
m_1043,640490,23,3,96,100,USING
m_1043,644551,23,3,96,100,USING
m_1043,646412,23,3,96,100,USING
m_1044,0,58,14,96,100,USING
m_1044,567536,58,14,96,100,USING
m_1044,582679,58,14,96,100,USING
m_1044,603951,58,14,96,100,USING
m_1044,611549,58,14,96,100,USING
m_1045,0,228,10,96,100,USING
m_1045,657608,228,10,96,100,USING
m_1045,663616,228,10,96,100,USING
m_1045,681737,228,10,96,100,USING
m_1045,685233,228,10,96,100,USING
m_1046,0,25,3,96,100,USING
m_1047,0,215,16,96,100,USING
m_1047,213160,215,16,96,100,USING
m_1047,216156,215,16,96,100,USING
m_1047,259869,215,16,96,100,USING
m_1047,263189,215,16,96,100,USING
m_1047,565900,215,16,96,100,USING
m_1047,572339,215,16,96,100,USING
m_1047,597383,215,16,96,100,USING
m_1047,608323,215,16,96,100,USING
m_1047,649170,215,16,96,100,USING
m_1047,661581,215,16,96,100,USING
m_1047,667475,215,16,96,100,USING
m_1047,669595,215,16,96,100,USING
m_1047,672123,215,16,96,100,USING
m_1048,0,284,9,96,100,USING
m_1048,567309,284,9,96,100,USING
m_1048,574245,284,9,96,100,USING
m_1048,659623,284,9,96,100,USING
m_1048,663562,284,9,96,100,USING
m_1049,0,7,7,96,100,USING
m_1049,76385,7,7,96,100,USING
m_1049,80956,7,7,96,100,USING
m_1049,145693,7,7,96,100,USING
m_1049,147660,7,7,96,100,USING
m_1049,655860,7,7,96,100,USING
m_1049,665057,7,7,96,100,USING
m_1049,678011,7,7,96,100,USING
m_105,0,187,7,96,100,USING
m_1050,0,42,8,96,100,USING
m_1051,0,260,11,96,100,USING
m_1051,599509,260,11,96,100,USING
m_1051,607566,260,11,96,100,USING
m_1052,0,85,12,96,100,USING
m_1052,455428,85,12,96,100,USING
m_1053,0,25,3,96,100,USING
m_1053,595583,25,3,96,100,USING
m_1054,0,99,7,96,100,USING
m_1055,0,180,4,96,100,USING
m_1055,573336,180,4,96,100,USING
m_1055,656556,180,4,96,100,USING
m_1055,664328,180,4,96,100,USING
m_1056,0,73,19,96,100,USING
m_1056,108629,73,19,96,100,USING
m_1056,112659,73,19,96,100,USING
m_1057,0,55,17,96,100,USING
m_1058,0,285,9,96,100,USING
m_1059,0,53,15,96,100,USING
m_1059,243600,53,15,96,100,USING
m_1059,251866,53,15,96,100,USING
m_1059,320881,53,15,96,100,USING
m_1059,477007,53,15,96,100,USING
m_1059,478653,53,15,96,100,USING
m_1059,596431,53,15,96,100,USING
m_1059,610270,53,15,96,100,USING
m_106,0,18,18,96,100,USING
m_106,653391,18,18,96,100,USING
m_106,667997,18,18,96,100,USING
m_1060,0,110,11,96,100,USING
m_1061,0,182,5,96,100,USING
m_1061,346939,182,5,96,100,USING
m_1061,348692,182,5,96,100,USING
m_1061,507899,182,5,96,100,USING
m_1061,513278,182,5,96,100,USING
m_1061,568089,182,5,96,100,USING
m_1061,573113,182,5,96,100,USING
m_1061,604027,182,5,96,100,USING
m_1061,609542,182,5,96,100,USING
m_1062,0,60,14,96,100,USING
m_1063,0,13,13,96,100,USING
m_1063,650024,13,13,96,100,USING
m_1063,664220,13,13,96,100,USING
m_1064,0,29,9,96,100,USING
m_1064,292072,29,9,96,100,USING
m_1064,293855,29,9,96,100,USING
m_1064,302506,29,9,96,100,USING
m_1064,331674,29,9,96,100,USING
m_1065,0,275,16,96,100,USING
m_1065,154597,275,16,96,100,USING
m_1065,158092,275,16,96,100,USING
m_1065,652896,275,16,96,100,USING
m_1065,661690,275,16,96,100,USING
m_1066,0,242,5,96,100,USING
m_1066,231877,242,5,96,100,USING
m_1067,0,30,4,96,100,USING
m_1068,0,78,10,96,100,USING
m_1069,0,106,10,96,100,USING
m_107,0,7,7,96,100,USING
m_107,163640,7,7,96,100,USING
m_107,213219,7,7,96,100,USING
m_107,217129,7,7,96,100,USING
m_107,260445,7,7,96,100,USING
m_107,262318,7,7,96,100,USING
m_107,568314,7,7,96,100,USING
m_107,572810,7,7,96,100,USING
m_107,580837,7,7,96,100,USING
m_107,669585,7,7,96,100,USING
m_1070,0,258,20,96,100,USING
m_1070,240970,258,20,96,100,USING
m_1071,0,4,4,96,100,USING
m_1071,32532,4,4,96,100,USING
m_1071,36916,4,4,96,100,USING
m_1071,213782,4,4,96,100,USING
m_1071,217684,4,4,96,100,USING
m_1071,260983,4,4,96,100,USING
m_1071,262487,4,4,96,100,USING
m_1071,669704,4,4,96,100,USING
m_1072,0,25,5,96,100,USING
m_1072,567171,25,5,96,100,USING
m_1072,576466,25,5,96,100,USING
m_1073,0,62,15,96,100,USING
m_1073,613715,62,15,96,100,USING
m_1073,642836,62,15,96,100,USING
m_1073,657617,62,15,96,100,USING
m_1073,665601,62,15,96,100,USING
m_1074,0,167,10,96,100,USING
m_1074,17387,167,10,96,100,USING
m_1074,55613,167,10,96,100,USING
m_1074,76799,167,10,96,100,USING
m_1074,140604,167,10,96,100,USING
m_1074,156948,167,10,96,100,USING
m_1074,166858,167,10,96,100,USING
m_1074,259113,167,10,96,100,USING
m_1074,317455,167,10,96,100,USING
m_1074,356746,167,10,96,100,USING
m_1074,404978,167,10,96,100,USING
m_1074,447190,167,10,96,100,USING
m_1074,450032,167,10,96,100,USING
m_1074,604673,167,10,96,100,USING
m_1074,612410,167,10,96,100,USING
m_1075,0,288,10,96,100,USING
m_1075,195984,288,10,96,100,USING
m_1075,197090,288,10,96,100,USING
m_1075,656274,288,10,96,100,USING
m_1075,661001,288,10,96,100,USING
m_1076,0,277,7,96,100,USING
m_1076,346466,277,7,96,100,USING
m_1076,659402,277,7,96,100,USING
m_1076,669646,277,7,96,100,USING
m_1077,0,235,3,96,100,USING
m_1077,212281,235,3,96,100,USING
m_1077,217812,235,3,96,100,USING
m_1077,259435,235,3,96,100,USING
m_1077,262630,235,3,96,100,USING
m_1077,668539,235,3,96,100,USING
m_1077,672204,235,3,96,100,USING
m_1078,0,184,6,96,100,USING
m_1078,245649,184,6,96,100,USING
m_1078,246817,184,6,96,100,USING
m_1078,318343,184,6,96,100,USING
m_1078,318680,184,6,96,100,USING
m_1078,326427,184,6,96,100,USING
m_1078,401670,184,6,96,100,USING
m_1078,406541,184,6,96,100,USING
m_1078,567074,184,6,96,100,USING
m_1078,573310,184,6,96,100,USING
m_1079,0,87,14,96,100,USING
m_1079,53445,87,14,96,100,USING
m_1079,56515,87,14,96,100,USING
m_1079,129534,87,14,96,100,USING
m_1079,131823,87,14,96,100,USING
m_1079,220910,87,14,96,100,USING
m_108,0,248,17,96,100,USING
m_108,696070,248,17,96,100,USING
m_1080,0,254,9,96,100,USING
m_1080,317982,254,9,96,100,USING
m_1080,319556,254,9,96,100,USING
m_1081,0,58,20,96,100,USING
m_1081,72307,58,20,96,100,USING
m_1081,77181,58,20,96,100,USING
m_1081,82639,58,20,96,100,USING
m_1081,135510,58,20,96,100,USING
m_1081,142480,58,20,96,100,USING
m_1081,146368,58,20,96,100,USING
m_1081,157959,58,20,96,100,USING
m_1081,162360,58,20,96,100,USING
m_1081,339013,58,20,96,100,USING
m_1081,342755,58,20,96,100,USING
m_1082,0,62,4,96,100,USING
m_1083,0,49,11,96,100,USING
m_1083,573214,49,11,96,100,USING
m_1083,581398,49,11,96,100,USING
m_1084,0,61,15,96,100,USING
m_1084,54108,61,15,96,100,USING
m_1084,682036,61,15,96,100,USING
m_1084,686620,61,15,96,100,USING
m_1085,0,272,15,96,100,USING
m_1085,644940,272,15,96,100,USING
m_1085,662840,272,15,96,100,USING
m_1086,0,273,15,96,100,USING
m_1086,246527,273,15,96,100,USING
m_1086,252211,273,15,96,100,USING
m_1086,656442,273,15,96,100,USING
m_1086,658076,273,15,96,100,USING
m_1086,667603,273,15,96,100,USING
m_1086,669644,273,15,96,100,USING
m_1086,673344,273,15,96,100,USING
m_1087,0,130,8,96,100,USING
m_1087,573398,130,8,96,100,USING
m_1087,575834,130,8,96,100,USING
m_1087,598451,130,8,96,100,USING
m_1087,612259,130,8,96,100,USING
m_1088,0,278,7,96,100,USING
m_1088,250709,278,7,96,100,USING
m_1088,253914,278,7,96,100,USING
m_1088,651468,278,7,96,100,USING
m_1088,665082,278,7,96,100,USING
m_1089,0,29,9,96,100,USING
m_109,0,291,2,96,100,USING
m_109,140648,291,2,96,100,USING
m_109,231534,291,2,96,100,USING
m_1090,0,79,6,96,100,USING
m_1090,43542,79,6,96,100,USING
m_1091,0,21,1,96,100,USING
m_1091,656262,21,1,96,100,USING
m_1091,664062,21,1,96,100,USING
m_1092,0,52,14,96,100,USING
m_1092,340053,52,14,96,100,USING
m_1092,447886,52,14,96,100,USING
m_1092,553485,52,14,96,100,USING
m_1092,557098,52,14,96,100,USING
m_1093,0,223,19,96,100,USING
m_1093,573299,223,19,96,100,USING
m_1093,579026,223,19,96,100,USING
m_1093,600635,223,19,96,100,USING
m_1093,605113,223,19,96,100,USING
m_1094,0,127,17,96,100,USING
m_1094,340043,127,17,96,100,USING
m_1094,348356,127,17,96,100,USING
m_1094,656212,127,17,96,100,USING
m_1094,662394,127,17,96,100,USING
m_1095,0,29,9,96,100,USING
m_1096,0,62,15,96,100,USING
m_1096,223210,62,15,96,100,USING
m_1096,228400,62,15,96,100,USING
m_1096,389645,62,15,96,100,USING
m_1097,0,25,5,96,100,USING
m_1097,167307,25,5,96,100,USING
m_1098,0,109,11,96,100,USING
m_1099,0,58,20,96,100,USING
m_1099,660314,58,20,96,100,USING
m_1099,664232,58,20,96,100,USING
m_1099,666641,58,20,96,100,USING
m_1099,671334,58,20,96,100,USING
m_1099,674615,58,20,96,100,USING
m_1099,677462,58,20,96,100,USING
m_1099,685398,58,20,96,100,USING
m_1099,687151,58,20,96,100,USING
m_1099,692870,58,20,96,100,USING
m_11,0,257,10,96,100,USING
m_11,55642,257,10,96,100,USING
m_11,58411,257,10,96,100,USING
m_11,363759,257,10,96,100,USING
m_11,365592,257,10,96,100,USING
m_11,538438,257,10,96,100,USING
m_11,548084,257,10,96,100,USING
m_11,623154,257,10,96,100,USING
m_11,631441,257,10,96,100,USING
m_11,633392,257,10,96,100,USING
m_11,641161,257,10,96,100,USING
m_110,0,289,2,96,100,USING
m_110,602322,289,2,96,100,USING
m_110,609461,289,2,96,100,USING
m_1100,0,80,7,96,100,USING
m_1101,0,192,8,96,100,USING
m_1101,18334,192,8,96,100,USING
m_1101,19850,192,8,96,100,USING
m_1101,23614,192,8,96,100,USING
m_1101,32745,192,8,96,100,USING
m_1101,36869,192,8,96,100,USING
m_1101,77138,192,8,96,100,USING
m_1101,82147,192,8,96,100,USING
m_1101,86199,192,8,96,100,USING
m_1101,161762,192,8,96,100,USING
m_1101,167554,192,8,96,100,USING
m_1101,252599,192,8,96,100,USING
m_1101,254287,192,8,96,100,USING
m_1102,0,255,19,96,100,USING
m_1102,576336,255,19,96,100,USING
m_1103,0,63,5,96,100,USING
m_1103,571338,63,5,96,100,USING
m_1103,580172,63,5,96,100,USING
m_1104,0,50,12,96,100,USING
m_1105,0,278,17,96,100,USING
m_1105,246479,278,17,96,100,USING
m_1105,659359,278,17,96,100,USING
m_1105,667326,278,17,96,100,USING
m_1106,0,74,19,96,100,USING
m_1106,578874,74,19,96,100,USING
m_1106,582740,74,19,96,100,USING
m_1106,602710,74,19,96,100,USING
m_1106,609525,74,19,96,100,USING
m_1106,653956,74,19,96,100,USING
m_1106,664044,74,19,96,100,USING
m_1106,670909,74,19,96,100,USING
m_1107,0,60,14,96,100,USING
m_1107,318052,60,14,96,100,USING
m_1107,319982,60,14,96,100,USING
m_1108,0,9,9,96,100,USING
m_1108,36848,9,9,96,100,USING
m_1108,55685,9,9,96,100,USING
m_1108,58734,9,9,96,100,USING
m_1108,648025,9,9,96,100,USING
m_1108,664039,9,9,96,100,USING
m_1109,0,229,1,96,100,USING
m_1109,573594,229,1,96,100,USING
m_1109,575091,229,1,96,100,USING
m_111,0,55,17,96,100,USING
m_111,571411,55,17,96,100,USING
m_111,576644,55,17,96,100,USING
m_1110,0,61,3,96,100,USING
m_1110,566136,61,3,96,100,USING
m_1110,582421,61,3,96,100,USING
m_1111,0,25,3,96,100,USING
m_1111,53676,25,3,96,100,USING
m_1111,61193,25,3,96,100,USING
m_1112,0,25,5,96,100,USING
m_1112,651983,25,5,96,100,USING
m_1112,664162,25,5,96,100,USING
m_1113,0,136,20,96,100,USING
m_1113,339168,136,20,96,100,USING
m_1113,341125,136,20,96,100,USING
m_1113,347096,136,20,96,100,USING
m_1113,568373,136,20,96,100,USING
m_1113,574392,136,20,96,100,USING
m_1114,0,8,8,96,100,USING
m_1115,0,85,12,96,100,USING
m_1115,36464,85,12,96,100,USING
m_1115,234810,85,12,96,100,USING
m_1115,239354,85,12,96,100,USING
m_1116,0,194,9,96,100,USING
m_1116,220069,194,9,96,100,USING
m_1117,0,44,9,96,100,USING
m_1117,339306,44,9,96,100,USING
m_1118,0,58,14,96,100,USING
m_1118,223898,58,14,96,100,USING
m_1118,225739,58,14,96,100,USING
m_1118,231846,58,14,96,100,USING
m_1118,654404,58,14,96,100,USING
m_1118,664132,58,14,96,100,USING
m_1119,0,53,15,96,100,USING
m_1119,598394,53,15,96,100,USING
m_1119,613596,53,15,96,100,USING
m_112,0,236,3,96,100,USING
m_112,159837,236,3,96,100,USING
m_112,167653,236,3,96,100,USING
m_112,603037,236,3,96,100,USING
m_112,612294,236,3,96,100,USING
m_112,658062,236,3,96,100,USING
m_112,666668,236,3,96,100,USING
m_1120,0,216,16,96,100,USING
m_1121,0,38,7,96,100,USING
m_1121,127449,38,7,96,100,USING
m_1121,135379,38,7,96,100,USING
m_1121,165906,38,7,96,100,USING
m_1122,0,231,1,96,100,USING
m_1122,229441,231,1,96,100,USING
m_1122,232492,231,1,96,100,USING
m_1122,429612,231,1,96,100,USING
m_1122,646840,231,1,96,100,USING
m_1122,662873,231,1,96,100,USING
m_1123,0,112,12,96,100,USING
m_1123,660307,112,12,96,100,USING
m_1123,662944,112,12,96,100,USING
m_1123,673385,112,12,96,100,USING
m_1124,0,70,18,96,100,USING
m_1124,340151,70,18,96,100,USING
m_1125,0,33,5,96,100,USING
m_1125,65199,33,5,96,100,USING
m_1125,71677,33,5,96,100,USING
m_1125,74060,33,5,96,100,USING
m_1125,79827,33,5,96,100,USING
m_1125,599239,33,5,96,100,USING
m_1125,608343,33,5,96,100,USING
m_1126,0,261,11,96,100,USING
m_1126,569325,261,11,96,100,USING
m_1126,583984,261,11,96,100,USING
m_1126,604038,261,11,96,100,USING
m_1126,610196,261,11,96,100,USING
m_1127,0,50,11,96,100,USING
m_1127,603056,50,11,96,100,USING
m_1127,607766,50,11,96,100,USING
m_1128,0,92,19,96,100,USING
m_1128,401425,92,19,96,100,USING
m_1128,402524,92,19,96,100,USING
m_1128,571640,92,19,96,100,USING
m_1128,587012,92,19,96,100,USING
m_1129,0,81,8,96,100,USING
m_1129,51951,81,8,96,100,USING
m_1129,55499,81,8,96,100,USING
m_1129,655284,81,8,96,100,USING
m_1129,661594,81,8,96,100,USING
m_113,0,86,13,96,100,USING
m_113,659064,86,13,96,100,USING
m_113,664944,86,13,96,100,USING
m_1130,0,31,5,96,100,USING
m_1130,246475,31,5,96,100,USING
m_1130,248140,31,5,96,100,USING
m_1130,568302,31,5,96,100,USING
m_1130,579154,31,5,96,100,USING
m_1131,0,208,14,96,100,USING
m_1131,80830,208,14,96,100,USING
m_1131,259955,208,14,96,100,USING
m_1131,261802,208,14,96,100,USING
m_1132,0,60,2,96,100,USING
m_1132,343535,60,2,96,100,USING
m_1132,344591,60,2,96,100,USING
m_1133,0,93,20,96,100,USING
m_1133,157678,93,20,96,100,USING
m_1133,165190,93,20,96,100,USING
m_1133,324531,93,20,96,100,USING
m_1133,534521,93,20,96,100,USING
m_1133,548612,93,20,96,100,USING
m_1133,604192,93,20,96,100,USING
m_1133,611624,93,20,96,100,USING
m_1133,659286,93,20,96,100,USING
m_1133,662356,93,20,96,100,USING
m_1134,0,19,19,96,100,USING
m_1134,357340,19,19,96,100,USING
m_1134,385934,19,19,96,100,USING
m_1134,564735,19,19,96,100,USING
m_1134,580724,19,19,96,100,USING
m_1135,4879,86,13,96,100,USING
m_1135,5804,86,13,96,100,USING
m_1135,345801,86,13,96,100,USING
m_1135,646349,86,13,96,100,USING
m_1135,660873,86,13,96,100,USING
m_1136,0,66,16,96,100,USING
m_1136,554260,66,16,96,100,USING
m_1136,559276,66,16,96,100,USING
m_1136,563288,66,16,96,100,USING
m_1136,658358,66,16,96,100,USING
m_1136,664246,66,16,96,100,USING
m_1137,0,88,15,96,100,USING
m_1137,657684,88,15,96,100,USING
m_1137,662359,88,15,96,100,USING
m_1138,0,58,20,96,100,USING
m_1139,0,13,13,96,100,USING
m_1139,127301,13,13,96,100,USING
m_1139,135565,13,13,96,100,USING
m_1139,162986,13,13,96,100,USING
m_1139,164320,13,13,96,100,USING
m_1139,249643,13,13,96,100,USING
m_1139,536267,13,13,96,100,USING
m_1139,552924,13,13,96,100,USING
m_114,0,67,17,96,100,USING
m_114,338774,67,17,96,100,USING
m_114,572853,67,17,96,100,USING
m_114,578796,67,17,96,100,USING
m_1140,0,79,6,96,100,USING
m_1140,535097,79,6,96,100,USING
m_1140,547591,79,6,96,100,USING
m_1140,573361,79,6,96,100,USING
m_1140,579461,79,6,96,100,USING
m_1141,0,4,4,96,100,USING
m_1141,213431,4,4,96,100,USING
m_1141,260641,4,4,96,100,USING
m_1141,262361,4,4,96,100,USING
m_1141,459642,4,4,96,100,USING
m_1141,463486,4,4,96,100,USING
m_1141,572951,4,4,96,100,USING
m_1141,579221,4,4,96,100,USING
m_1142,569903,17,17,96,100,USING
m_1142,571770,17,17,96,100,USING
m_1142,577517,17,17,96,100,USING
m_1142,579220,17,17,96,100,USING
m_1142,584265,17,17,96,100,USING
m_1142,586066,17,17,96,100,USING
m_1142,589083,17,17,96,100,USING
m_1142,593610,17,17,96,100,USING
m_1143,0,190,8,96,100,USING
m_1143,329418,190,8,96,100,USING
m_1143,330561,190,8,96,100,USING
m_1144,0,89,16,96,100,USING
m_1144,541041,89,16,96,100,USING
m_1144,548568,89,16,96,100,USING
m_1145,0,28,8,96,100,USING
m_1145,578592,28,8,96,100,USING
m_1145,582570,28,8,96,100,USING
m_1146,0,18,18,96,100,USING
m_1146,162882,18,18,96,100,USING
m_1146,166408,18,18,96,100,USING
m_1146,170678,18,18,96,100,USING
m_1146,235274,18,18,96,100,USING
m_1146,237849,18,18,96,100,USING
m_1146,244247,18,18,96,100,USING
m_1146,310407,18,18,96,100,USING
m_1146,315092,18,18,96,100,USING
m_1146,649402,18,18,96,100,USING
m_1146,661778,18,18,96,100,USING
m_1147,0,9,9,96,100,USING
m_1147,54245,9,9,96,100,USING
m_1147,688065,9,9,96,100,USING
m_1147,691281,9,9,96,100,USING
m_1148,0,275,6,96,100,USING
m_1148,54303,275,6,96,100,USING
m_1149,0,237,3,96,100,USING
m_1149,39056,237,3,96,100,USING
m_1149,41710,237,3,96,100,USING
m_1149,597594,237,3,96,100,USING
m_1149,606813,237,3,96,100,USING
m_1149,652791,237,3,96,100,USING
m_1149,666900,237,3,96,100,USING
m_115,0,55,13,96,100,USING
m_115,238398,55,13,96,100,USING
m_115,242058,55,13,96,100,USING
m_1150,0,290,2,96,100,USING
m_1150,647818,290,2,96,100,USING
m_1150,661157,290,2,96,100,USING
m_1151,0,86,13,96,100,USING
m_1151,157659,86,13,96,100,USING
m_1151,160844,86,13,96,100,USING
m_1151,340014,86,13,96,100,USING
m_1152,0,3,3,96,100,USING
m_1152,573243,3,3,96,100,USING
m_1152,574882,3,3,96,100,USING
m_1152,604633,3,3,96,100,USING
m_1152,612200,3,3,96,100,USING
