m_1932,400010,35,91,,,43.41,33.34,5
m_1932,400090,34,92,,,43.42,33.34,11
m_1932,400210,31,92,,,43.42,33.34,2
m_1932,400250,36,93,,,43.42,33.34,2
m_1932,400500,34,94,,,43.42,33.34,3
m_1932,400520,41,95,,,43.42,33.34,3
m_1932,400630,50,97,,,43.43,33.35,4
m_1932,400670,36,94,,,43.43,33.35,4
m_1932,400720,35,93,,,43.43,33.35,5
m_1932,400780,35,93,,,43.43,33.35,5
m_1932,400820,33,94,,,43.43,33.35,6
m_1932,400830,33,93,,,43.43,33.35,6
m_1932,400990,35,93,,,43.44,33.35,6
m_1932,401010,27,92,,,43.44,33.35,6
m_1932,401080,31,91,,,43.44,33.35,4
m_1932,401120,34,92,,,43.44,33.35,4
m_1932,401250,37,92,,,43.45,33.35,6
m_1932,401470,39,93,,,43.45,33.36,3
m_1932,401550,32,92,,,43.45,33.36,6
m_1932,401680,36,93,,,43.46,33.36,5
m_1932,401910,32,94,,,43.46,33.37,4
m_1932,401960,37,96,,,43.46,33.37,5
m_1932,402040,35,95,,,43.47,33.37,5
m_1932,402080,34,94,,,43.47,33.37,6
m_1932,402160,37,95,,,43.47,33.37,5
m_1932,402170,33,95,,,43.47,33.37,5
m_1932,402180,31,96,,,43.47,33.37,5
m_1932,402200,29,95,,,43.47,33.37,5
m_1932,402250,39,95,,,43.47,33.37,4
m_1932,402260,35,94,,,43.47,33.37,4
m_1932,402330,36,94,,,43.47,33.37,13
m_1932,402390,40,96,,,43.47,33.37,7
m_1932,402510,40,97,,,43.48,33.38,12
m_1932,402590,34,95,,,43.48,33.38,5
m_1932,402860,33,94,,,43.49,33.38,5
m_1932,402900,27,94,,,43.49,33.38,3
m_1932,402940,23,93,,,43.49,33.38,3
m_1932,402950,23,93,,,43.49,33.38,3
m_1932,403130,28,93,,,43.49,33.38,4
m_1932,403260,31,93,,,43.49,33.39,3
m_1932,403390,33,95,,,43.5,33.39,5
m_1932,403490,31,96,,,43.5,33.39,4
m_1932,403500,31,96,,,43.5,33.39,3
m_1932,403860,23,94,,,43.51,33.4,3
m_1932,403870,26,94,,,43.51,33.4,3
m_1932,404000,31,96,,,43.51,33.4,4
m_1932,404090,26,94,,,43.51,33.4,3
m_1932,404110,40,95,,,43.51,33.4,2
m_1932,404150,37,97,,,43.51,33.4,2
m_1932,404270,37,96,,,43.51,33.4,4
m_1932,404280,32,95,,,43.51,33.4,3
m_1932,404290,30,95,,,43.51,33.4,3
m_1932,404390,27,96,,,43.52,33.4,2
m_1932,404400,28,96,,,43.52,33.4,2
m_1932,404540,27,96,,,43.52,33.41,4
m_1932,404570,25,95,,,43.52,33.41,4
m_1932,404670,31,96,,,43.52,33.41,5
m_1932,404860,26,95,,,43.53,33.41,4
m_1932,404900,22,96,,,43.53,33.41,3
m_1932,405110,28,96,,,43.53,33.42,5
m_1932,405130,29,96,,,43.53,33.42,5
m_1932,405150,27,96,,,43.53,33.42,5
m_1932,405200,23,96,,,43.53,33.42,5
m_1932,405390,35,95,,,43.54,33.42,6
m_1932,405470,23,95,,,43.54,33.42,4
m_1932,405490,23,95,,,43.54,33.42,3
m_1932,405510,23,95,,,43.54,33.42,3
m_1932,405560,23,95,,,43.54,33.42,3
m_1932,405610,33,96,,,43.54,33.42,2
m_1932,405790,26,97,,,43.54,33.43,2
m_1932,405870,28,97,,,43.54,33.43,4
m_1932,405980,24,96,,,43.54,33.43,3
m_1932,406000,26,96,,,43.54,33.43,3
m_1932,406060,23,95,,,43.55,33.43,3
m_1932,406170,25,96,,,43.55,33.43,3
m_1932,406200,25,97,,,43.55,33.43,2
m_1932,406290,23,96,,,43.55,33.44,4
m_1932,406330,30,97,,,43.55,33.44,3
m_1932,406360,24,96,,,43.55,33.44,3
m_1932,406370,25,97,,,43.55,33.44,3
m_1932,406500,21,96,,,43.55,33.44,2
m_1932,406530,26,97,,,43.55,33.44,2
m_1932,406570,41,97,,,43.55,33.44,6
m_1932,406590,26,97,,,43.55,33.44,6
m_1932,406640,29,97,,,43.56,33.44,3
m_1932,406650,29,97,,,43.56,33.44,3
m_1932,406660,28,97,,,43.56,33.44,3
m_1932,406730,31,97,,,43.56,33.44,4
m_1932,406810,36,97,,,43.56,33.44,3
m_1932,407110,32,93,,,43.56,33.45,9
m_1932,407210,25,92,,,43.57,33.45,9
m_1932,407260,28,93,,,43.57,33.45,5
m_1932,407300,32,93,,,43.57,33.45,3
m_1932,407320,35,93,,,43.57,33.45,3
m_1932,407680,29,93,,,43.57,33.46,11
m_1932,407690,28,93,,,43.57,33.46,11
m_1932,407750,25,90,,,43.57,33.46,3
m_1932,407810,20,90,,,43.58,33.46,2
m_1932,407940,18,90,,,43.58,33.46,2
m_1932,407950,21,91,,,43.58,33.46,2
m_1932,407990,18,90,,,43.58,33.46,2
m_1932,408050,20,89,,,43.58,33.46,2
m_1932,408080,19,89,,,43.58,33.46,2
m_1932,408460,19,89,,,43.58,33.47,2
m_1932,408630,21,90,,,43.58,33.47,2
m_1932,408690,25,92,,,43.59,33.47,3
m_1932,408860,25,90,,,43.59,33.48,6
m_1932,408900,24,91,,,43.59,33.48,6
m_1932,408940,27,92,,,43.59,33.48,6
m_1932,409050,32,90,,,43.59,33.48,6
m_1932,409100,36,91,,,43.59,33.48,8
m_1932,409140,23,90,,,43.59,33.48,6
m_1932,409280,28,92,,,43.6,33.48,4
m_1932,409430,22,91,,,43.6,33.49,5
m_1932,409620,26,91,,,43.6,33.49,12
m_1932,409740,21,90,,,43.61,33.49,4
m_1932,409750,27,91,,,43.61,33.49,4
m_1932,409870,31,93,,,43.61,33.5,3
m_1932,409890,25,93,,,43.61,33.5,3
m_1932,409920,29,94,,,43.61,33.5,5
m_1932,410030,26,94,,,43.61,33.5,6
m_1932,410050,32,94,,,43.61,33.5,4
m_1932,410060,47,95,,,43.61,33.5,4
m_1932,410110,48,94,,,43.61,33.5,5
m_1932,410390,43,91,,,43.62,33.5,2
m_1932,410410,45,92,,,43.62,33.5,3
m_1932,410420,43,92,,,43.62,33.5,3
m_1932,410430,45,92,,,43.62,33.5,3
m_1932,410490,43,92,,,43.62,33.5,2
m_1932,410550,43,92,,,43.62,33.5,3
m_1932,410660,44,91,,,43.62,33.51,3
m_1932,410750,45,92,,,43.62,33.51,4
m_1932,410780,22,91,,,43.62,33.51,2
m_1932,410800,26,92,,,43.62,33.51,2
m_1932,410860,30,93,,,43.62,33.51,2
m_1932,411170,21,92,,,43.62,33.51,3
m_1932,411200,20,91,,,43.62,33.51,3
m_1932,411220,23,92,,,43.62,33.51,3
m_1932,411270,25,92,,,43.63,33.51,2
m_1932,411290,38,93,,,43.63,33.51,2
m_1932,411360,32,93,,,43.63,33.51,2
m_1932,411380,30,93,,,43.63,33.51,2
m_1932,411480,28,93,,,43.63,33.52,2
m_1932,411560,36,96,,,43.63,33.52,4
m_1932,411690,28,94,,,43.63,33.52,6
m_1932,411700,27,94,,,43.63,33.52,6
m_1932,411800,42,94,,,43.63,33.52,3
m_1932,411860,22,95,,,43.64,33.52,4
m_1932,411880,25,95,,,43.64,33.52,4
m_1932,412050,26,96,,,43.64,33.53,2
m_1932,412060,25,96,,,43.64,33.53,2
m_1932,412300,38,94,,,43.64,33.53,6
m_1932,412440,28,93,,,43.64,33.53,3
m_1932,412490,26,92,,,43.64,33.53,3
m_1932,412830,26,93,,,43.65,33.54,2
m_1932,412910,21,92,,,43.65,33.54,3
m_1932,412960,21,92,,,43.65,33.54,3
m_1932,412990,22,93,,,43.65,33.54,2
m_1932,413130,23,93,,,43.65,33.54,3
m_1932,413170,20,93,,,43.65,33.54,3
m_1932,413320,28,95,,,43.65,33.55,5
m_1932,413330,29,96,,,43.66,33.55,5
m_1932,413350,30,96,,,43.66,33.55,4
m_1932,413410,31,96,,,43.66,33.55,7
m_1932,413470,31,95,,,43.66,33.55,8
m_1932,413500,29,96,,,43.66,33.55,8
m_1932,413740,26,97,,,43.66,33.55,7
m_1932,413760,28,97,,,43.66,33.55,6
m_1932,413850,25,96,,,43.66,33.55,3
m_1932,413860,26,96,,,43.66,33.55,3
m_1932,413990,23,96,,,43.66,33.56,3
m_1932,414000,23,96,,,43.66,33.56,3
m_1932,414030,26,96,,,43.66,33.56,3
m_1932,414060,23,96,,,43.66,33.56,2
m_1932,414160,27,94,,,43.67,33.56,3
m_1932,414350,29,95,,,43.67,33.56,2
m_1932,414470,25,93,,,43.67,33.57,3
m_1932,414480,24,93,,,43.67,33.57,3
m_1932,414560,24,93,,,43.67,33.57,2
m_1932,414590,25,93,,,43.67,33.57,2
m_1932,414630,26,94,,,43.67,33.57,2
m_1932,414810,24,94,,,43.67,33.57,3
m_1932,415020,21,94,,,43.68,33.57,2
m_1932,415040,25,95,,,43.68,33.57,2
m_1932,415050,23,94,,,43.68,33.57,2
m_1932,415060,26,95,,,43.68,33.57,2
m_1932,415070,25,94,,,43.68,33.57,2
m_1932,415080,23,94,,,43.68,33.57,3
m_1932,415140,26,95,,,43.68,33.57,2
m_1932,415280,28,96,,,43.68,33.58,3
m_1932,415440,26,93,,,43.68,33.58,3
m_1932,415480,27,94,,,43.68,33.58,3
m_1932,415570,31,95,,,43.69,33.58,3
m_1932,415580,30,96,,,43.69,33.58,3
m_1932,415590,29,96,,,43.69,33.58,3
m_1932,415670,22,94,,,43.69,33.58,6
m_1932,415840,29,95,,,43.69,33.58,4
m_1932,415960,25,94,,,43.69,33.59,10
m_1932,416030,33,93,,,43.69,33.59,5
m_1932,416300,30,95,,,43.7,33.59,4
m_1932,416320,27,94,,,43.7,33.59,4
m_1932,416440,25,94,,,43.7,33.59,3
m_1932,416490,23,95,,,43.7,33.59,3
m_1932,416500,23,95,,,43.7,33.59,3
m_1932,416570,23,95,,,43.7,33.6,6
m_1932,416610,20,94,,,43.7,33.6,4
m_1932,416750,29,96,,,43.7,33.6,3
m_1932,416760,37,96,,,43.7,33.6,3
m_1932,416960,29,97,,,43.7,33.6,3
m_1932,416970,30,97,,,43.7,33.6,3
m_1932,417120,39,96,,,43.71,33.6,5
m_1932,417500,32,96,,,43.71,33.61,6
m_1932,417640,25,96,,,43.71,33.61,3
m_1932,417810,26,96,,,43.72,33.61,3
m_1932,417840,26,96,,,43.72,33.61,3
m_1932,418080,29,95,,,43.72,33.62,3
m_1932,418170,25,95,,,43.72,33.62,4
m_1932,418200,22,94,,,43.72,33.62,5
m_1932,418250,24,94,,,43.72,33.62,5
m_1932,418260,25,94,,,43.72,33.62,2
m_1932,418270,26,94,,,43.72,33.62,2
m_1932,418300,24,94,,,43.72,33.62,2
m_1932,418350,23,94,,,43.72,33.62,2
m_1932,418400,25,94,,,43.72,33.62,4
m_1932,418430,22,94,,,43.72,33.62,4
m_1932,418450,25,94,,,43.72,33.62,3
m_1932,418740,23,93,,,43.73,33.63,2
m_1932,418790,24,94,,,43.73,33.63,2
m_1932,418910,21,92,,,43.73,33.63,3
m_1932,418920,23,92,,,43.73,33.63,5
m_1932,419040,19,92,,,43.73,33.63,3
m_1932,419170,31,95,,,43.74,33.63,6
m_1932,419260,37,96,,,43.74,33.64,8
m_1932,419290,29,96,,,43.74,33.64,5
m_1932,419470,33,94,,,43.74,33.64,3
m_1932,419630,34,91,,,43.74,33.64,8
m_1932,419840,42,94,,,43.75,33.64,5
m_1932,419870,42,94,,,43.75,33.64,5
m_1932,419960,27,95,,,43.75,33.64,5
m_1932,420140,30,95,,,43.75,33.65,2
m_1932,420190,30,95,,,43.75,33.65,3
m_1932,420300,37,92,,,43.75,33.65,5
m_1932,420340,34,91,,,43.75,33.65,5
m_1932,420360,29,91,,,43.75,33.65,3
m_1932,420450,23,91,,,43.76,33.65,2
m_1932,420500,27,91,,,43.76,33.65,3
m_1932,420670,40,93,,,43.76,33.65,2
m_1932,420680,37,94,,,43.76,33.65,2
m_1932,420690,33,93,,,43.76,33.65,2
m_1932,420750,34,95,,,43.76,33.65,2
m_1932,420950,32,95,,,43.76,33.66,6
m_1932,421160,25,94,,,43.76,33.66,4
m_1932,421490,36,97,,,43.77,33.66,7
m_1932,421640,29,95,,,43.77,33.67,3
m_1932,421790,31,94,,,43.77,33.67,4
m_1932,421940,29,93,,,43.78,33.67,2
m_1932,422070,28,93,,,43.78,33.67,2
m_1932,422270,39,94,,,43.78,33.68,3
m_1932,422330,34,94,,,43.78,33.68,3
m_1932,422350,37,95,,,43.78,33.68,3
m_1932,422370,30,94,,,43.78,33.68,3
m_1932,422390,32,94,,,43.79,33.68,3
m_1932,422450,30,93,,,43.79,33.68,3
m_1932,422610,27,93,,,43.79,33.68,2
m_1932,422980,42,96,,,43.79,33.69,4
m_1932,423010,32,95,,,43.79,33.69,9
m_1932,423090,31,95,,,43.8,33.69,4
m_1932,423210,39,95,,,43.8,33.69,3
m_1932,423390,25,94,,,43.8,33.69,5
m_1932,423430,24,93,,,43.8,33.69,4
m_1932,423570,25,93,,,43.8,33.69,3
m_1932,423650,30,93,,,43.8,33.7,3
m_1932,423660,29,93,,,43.8,33.7,3
m_1932,423720,37,94,,,43.8,33.7,2
m_1932,423780,39,94,,,43.81,33.7,3
m_1932,423790,37,94,,,43.81,33.7,3
m_1932,423880,30,95,,,43.81,33.7,3
m_1932,423890,30,95,,,43.81,33.7,3
m_1932,423930,31,96,,,43.81,33.7,2
m_1932,423950,34,96,,,43.81,33.7,2
m_1932,423990,30,95,,,43.81,33.7,4
m_1932,424000,30,95,,,43.81,33.7,4
m_1932,424110,28,94,,,43.81,33.7,4
m_1932,424170,31,95,,,43.81,33.7,5
m_1932,424260,30,95,,,43.81,33.71,4
m_1932,424340,26,95,,,43.82,33.71,2
m_1932,424370,26,95,,,43.82,33.71,2
m_1932,424420,24,95,,,43.82,33.71,4
m_1932,424480,21,94,,,43.82,33.71,5
m_1932,424560,22,94,,,43.82,33.71,2
m_1932,424690,24,93,,,43.82,33.71,5
m_1932,424700,21,93,,,43.82,33.71,5
m_1932,424780,26,92,,,43.82,33.71,8
m_1932,424820,30,93,,,43.82,33.72,6
m_1932,424940,24,94,,,43.83,33.72,3
m_1932,425350,32,95,,,43.83,33.73,2
m_1932,425460,23,95,,,43.84,33.73,2
m_1932,425470,24,95,,,43.84,33.73,2
m_1932,425480,22,95,,,43.84,33.73,2
m_1932,425680,25,97,,,43.84,33.73,3
m_1932,425690,25,97,,,43.84,33.73,3
m_1932,425770,25,97,,,43.84,33.73,4
m_1932,425820,23,95,,,43.84,33.73,3
m_1932,425880,24,95,,,43.84,33.73,2
m_1932,426080,24,92,,,43.85,33.74,7
m_1932,426210,27,93,,,43.85,33.74,3
m_1932,426440,33,94,,,43.85,33.74,3
m_1932,426510,32,94,,,43.85,33.74,3
m_1932,426580,29,95,,,43.85,33.74,2
m_1932,426670,31,96,,,43.86,33.74,5
m_1932,426710,28,95,,,43.86,33.74,5
m_1932,426780,25,95,,,43.86,33.75,4
m_1932,426880,30,96,,,43.86,33.75,4
m_1932,426900,30,96,,,43.86,33.75,3
m_1932,427060,28,95,,,43.86,33.75,5
m_1932,427180,25,93,,,43.86,33.75,7
m_1932,427190,27,93,,,43.86,33.75,7
m_1932,427270,33,95,,,43.87,33.75,10
m_1932,427420,29,92,,,43.87,33.76,5
m_1932,427430,26,92,,,43.87,33.76,5
m_1932,427740,21,93,,,43.87,33.76,8
m_1932,427800,28,94,,,43.88,33.76,9
m_1932,427950,36,96,,,43.88,33.77,4
m_1932,427990,23,97,,,43.88,33.77,3
m_1932,428110,24,97,,,43.88,33.77,5
m_1932,428180,23,96,,,43.88,33.77,3
m_1932,428330,22,96,,,43.88,33.77,2
m_1932,428370,22,96,,,43.88,33.77,3
m_1932,428470,22,96,,,43.88,33.77,2
m_1932,428500,32,97,,,43.89,33.77,2
m_1932,428530,47,97,,,43.89,33.77,4
m_1932,428710,40,96,,,43.89,33.77,3
m_1932,428790,25,95,,,43.89,33.78,3
m_1932,428830,29,95,,,43.89,33.78,3
m_1932,428870,24,95,,,43.89,33.78,3
m_1932,428930,26,95,,,43.89,33.78,2
m_1932,429030,27,95,,,43.89,33.78,2
m_1932,429040,26,94,,,43.89,33.78,2
m_1932,429140,27,96,,,43.9,33.78,4
m_1932,429170,37,95,,,43.9,33.78,4
m_1932,429250,24,95,,,43.9,33.78,2
m_1932,429310,25,96,,,43.9,33.78,3
m_1932,429430,26,95,,,43.9,33.79,4
m_1932,429670,47,93,,,43.91,33.79,5
m_1932,429730,29,93,,,43.91,33.79,4
m_1932,429740,25,93,,,43.91,33.79,4
m_1932,429750,26,93,,,43.91,33.79,4
m_1932,429880,29,92,,,43.91,33.79,4
m_1932,429930,24,92,,,43.91,33.79,4
m_1932,429940,25,93,,,43.91,33.79,4
m_1932,430050,29,93,,,43.91,33.79,2
m_1932,430090,21,92,,,43.91,33.79,5
m_1932,430320,30,96,,,43.91,33.8,3
m_1932,430340,24,94,,,43.91,33.8,3
m_1932,430440,25,92,,,43.92,33.8,2
m_1932,430830,27,93,,,43.92,33.8,2
m_1932,430930,16,91,,,43.92,33.81,4
m_1932,431030,22,93,,,43.92,33.81,2
m_1932,431210,23,95,,,43.93,33.81,4
m_1932,431270,21,94,,,43.93,33.81,5
m_1932,431320,20,94,,,43.93,33.81,9
m_1932,431440,28,95,,,43.93,33.81,8
m_1932,431500,19,95,,,43.93,33.81,5
m_1932,431510,20,94,,,43.93,33.81,5
m_1932,431600,24,95,,,43.93,33.81,4
m_1932,431770,24,97,,,43.93,33.81,2
m_1932,431780,23,97,,,43.93,33.81,2
m_1932,432060,23,94,,,43.94,33.82,3
m_1932,432140,32,95,,,43.94,33.82,3
m_1932,432150,50,95,,,43.94,33.82,3
m_1932,432160,43,95,,,43.94,33.82,3
m_1932,432310,25,93,,,43.94,33.82,3
m_1932,432330,30,94,,,43.94,33.82,3
m_1932,432370,36,95,,,43.94,33.82,2
m_1932,432390,34,96,,,43.94,33.82,2
m_1932,432420,36,97,,,43.94,33.82,2
m_1932,432520,39,96,,,43.95,33.82,5
m_1932,432660,42,94,,,43.95,33.83,3
m_1932,432730,32,97,,,43.95,33.83,4
m_1932,432830,34,95,,,43.95,33.83,4
m_1932,433000,37,94,,,43.96,33.83,3
m_1932,433050,40,95,,,43.96,33.83,5
m_1932,433310,32,95,,,43.96,33.84,3
m_1932,433670,30,96,,,43.97,33.84,2
m_1932,433830,28,96,,,43.97,33.84,3
m_1932,433860,30,96,,,43.97,33.84,3
m_1932,433920,31,94,,,43.97,33.84,4
m_1932,434070,38,94,,,43.97,33.85,3
m_1932,434090,49,94,,,43.97,33.85,3
m_1932,434200,44,92,,,43.98,33.85,4
m_1932,434210,45,93,,,43.98,33.85,4
m_1932,434360,51,94,,,43.98,33.85,3
m_1932,434620,54,96,,,43.98,33.85,5
m_1932,434750,27,94,,,43.98,33.85,3
m_1932,434780,23,92,,,43.98,33.85,2
m_1932,434870,40,92,,,43.99,33.85,7
m_1932,434880,42,92,,,43.99,33.86,3
m_1932,434930,50,93,,,43.99,33.86,3
m_1932,434980,25,92,,,43.99,33.86,3
m_1932,435180,33,93,,,43.99,33.86,2
m_1932,435600,20,93,,,44,33.86,2
m_1932,435680,23,92,,,44,33.86,3
m_1932,435730,29,93,,,44,33.86,3
m_1932,435800,25,93,,,44,33.87,5
m_1932,435850,29,93,,,44,33.87,4
m_1932,435880,32,93,,,44,33.87,4
m_1932,435950,31,93,,,44,33.87,3
m_1932,435970,29,92,,,44,33.87,2
m_1932,436470,45,97,,,44.01,33.87,2
m_1932,436530,47,97,,,44.01,33.87,3
m_1932,436550,44,95,,,44.01,33.87,3
m_1932,436610,45,95,,,44.01,33.87,3
m_1932,436740,37,91,,,44.01,33.88,2
m_1932,436960,36,88,,,44.02,33.88,3
m_1932,437220,32,85,,,44.02,33.88,9
m_1932,437230,34,85,,,44.02,33.88,9
m_1932,437390,41,87,,,44.03,33.88,5
m_1932,437480,27,85,,,44.03,33.88,3
m_1932,437540,28,86,,,44.03,33.89,3
m_1932,437580,27,87,,,44.03,33.89,3
m_1932,437620,23,88,,,44.03,33.89,3
m_1932,437670,24,89,,,44.03,33.89,2
m_1932,437810,26,88,,,44.03,33.89,5
m_1932,437870,21,88,,,44.03,33.89,3
m_1932,437920,26,90,,,44.03,33.89,3
m_1932,437950,29,90,,,44.03,33.89,5
m_1932,438040,33,91,,,44.04,33.89,5
m_1932,438110,28,90,,,44.04,33.89,5
m_1932,438170,30,90,,,44.04,33.89,5
m_1932,438200,28,91,,,44.04,33.89,5
m_1932,438280,23,87,,,44.04,33.89,3
m_1932,438380,24,86,,,44.04,33.89,2
m_1932,438500,35,86,,,44.04,33.9,2
